plot_width,plot_length,plot_area_sqft,aspect_ratio,floors,bhk,family_size,parking_spaces,facing_direction,vastu_priority,layout_archetype,circulation_ratio
42.7,72.3,3087.2,1.693,2,5,9,3,North,True,VILLA_PERIMETER,0.188
42.1,54.8,2307.1,1.302,1,3,6,2,North,True,L_SHAPED_COURTYARD,0.177
45.4,94.7,4299.4,2.086,2,5,7,2,North,True,CENTRAL_SPINE_SPLIT,0.159
20.9,22.0,459.8,1.053,1,1,1,0,West,True,COMPACT_LINEAR,0.107
22.9,45.8,1048.8,2.0,2,2,6,1,West,True,CENTRAL_SPINE_SPLIT,0.157
59.4,112.8,6700.3,1.899,1,5,9,2,West,False,CENTRAL_SPINE_SPLIT,0.156
25.4,30.8,782.3,1.213,3,1,2,1,North,True,COMPACT_LINEAR,0.094
23.6,36.1,852.0,1.53,2,3,4,1,East,False,COMPACT_LINEAR,0.132
23.6,60.1,1418.4,2.547,1,3,6,1,East,True,CENTRAL_SPINE_SPLIT,0.146
43.1,30.4,1310.2,0.705,2,3,5,1,South,True,WRAP_AROUND_OPEN_PLAN,0.127
20.7,28.2,583.7,1.362,2,1,3,0,East,True,COMPACT_LINEAR,0.105
33.1,43.2,1429.9,1.305,3,4,5,1,North,False,WRAP_AROUND_OPEN_PLAN,0.13
49.5,106.7,5281.7,2.156,2,5,8,1,South,True,CENTRAL_SPINE_SPLIT,0.169
57.9,140.0,8106.0,2.418,2,5,5,2,North,False,CENTRAL_SPINE_SPLIT,0.161
26.9,65.3,1756.6,2.428,3,3,7,1,South,True,L_SHAPED_COURTYARD,0.157
34.9,43.4,1514.7,1.244,2,3,5,1,South,True,WRAP_AROUND_OPEN_PLAN,0.147
27.8,63.3,1759.7,2.277,3,3,5,1,East,False,CENTRAL_SPINE_SPLIT,0.167
65.1,140.0,9114.0,2.151,3,4,7,2,North,True,CENTRAL_SPINE_SPLIT,0.141
61.8,111.2,6872.2,1.799,3,5,9,2,West,True,CENTRAL_SPINE_SPLIT,0.134
35.4,32.9,1164.7,0.929,1,2,4,1,South,True,COMPACT_LINEAR,0.136
65.8,140.0,9212.0,2.128,2,6,9,3,East,True,CENTRAL_SPINE_SPLIT,0.136
55.6,140.0,7784.0,2.518,2,4,7,2,West,True,CENTRAL_SPINE_SPLIT,0.163
59.2,84.4,4996.5,1.426,2,4,8,2,West,True,VILLA_PERIMETER,0.213
52.2,115.7,6039.5,2.216,3,4,6,2,North,True,CENTRAL_SPINE_SPLIT,0.155
33.5,85.5,2864.2,2.552,1,5,8,1,West,True,CENTRAL_SPINE_SPLIT,0.156
41.8,41.2,1722.2,0.986,2,3,6,1,North,True,L_SHAPED_COURTYARD,0.16
41.5,46.3,1921.4,1.116,2,3,4,1,North,True,L_SHAPED_COURTYARD,0.171
29.4,33.8,993.7,1.15,2,2,3,1,East,True,COMPACT_LINEAR,0.102
21.9,38.3,838.8,1.749,1,2,6,1,East,False,COMPACT_LINEAR,0.117
21.3,31.1,662.4,1.46,3,1,2,0,North,False,COMPACT_LINEAR,0.116
49.2,97.4,4792.1,1.98,3,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.173
19.2,50.2,963.8,2.615,1,2,3,1,North,True,CENTRAL_SPINE_SPLIT,0.159
51.1,106.2,5426.8,2.078,2,5,6,2,South,True,CENTRAL_SPINE_SPLIT,0.172
22.5,39.7,893.3,1.764,2,2,4,1,West,True,CENTRAL_SPINE_SPLIT,0.165
73.6,140.0,10304.0,1.902,2,5,8,1,East,True,CENTRAL_SPINE_SPLIT,0.153
58.2,127.0,7391.4,2.182,2,4,6,2,South,True,CENTRAL_SPINE_SPLIT,0.175
48.3,67.9,3279.6,1.406,2,4,7,1,East,True,VILLA_PERIMETER,0.196
65.1,135.3,8808.0,2.078,2,5,7,2,West,True,CENTRAL_SPINE_SPLIT,0.166
74.7,140.0,10458.0,1.874,2,5,5,2,South,True,CENTRAL_SPINE_SPLIT,0.161
45.3,95.0,4303.5,2.097,3,5,6,2,North,True,CENTRAL_SPINE_SPLIT,0.139
41.5,108.1,4486.1,2.605,1,5,9,2,West,True,CENTRAL_SPINE_SPLIT,0.159
24.4,50.4,1229.8,2.066,2,2,4,1,South,True,CENTRAL_SPINE_SPLIT,0.176
59.2,128.1,7583.5,2.164,2,5,8,1,West,False,CENTRAL_SPINE_SPLIT,0.177
42.9,116.5,4997.8,2.716,2,5,6,1,North,True,CENTRAL_SPINE_SPLIT,0.171
26.0,60.7,1578.2,2.335,1,3,5,1,North,True,CENTRAL_SPINE_SPLIT,0.137
53.7,121.9,6546.0,2.27,3,5,10,2,East,False,CENTRAL_SPINE_SPLIT,0.158
42.0,40.7,1709.4,0.969,2,3,4,1,North,True,L_SHAPED_COURTYARD,0.204
58.6,82.4,4828.6,1.406,2,4,7,2,South,False,VILLA_PERIMETER,0.193
43.8,96.0,4204.8,2.192,2,4,4,2,East,True,CENTRAL_SPINE_SPLIT,0.172
25.9,46.8,1212.1,1.807,2,2,3,1,East,True,CENTRAL_SPINE_SPLIT,0.172
53.0,112.7,5973.1,2.126,2,4,8,1,North,True,CENTRAL_SPINE_SPLIT,0.142
40.8,64.1,2615.3,1.571,2,4,5,1,North,True,VILLA_PERIMETER,0.199
64.6,104.9,6776.5,1.624,3,6,9,2,South,True,VILLA_PERIMETER,0.204
30.3,82.0,2484.6,2.706,3,4,4,1,North,False,CENTRAL_SPINE_SPLIT,0.15
43.8,82.9,3631.0,1.893,1,5,8,3,South,True,CENTRAL_SPINE_SPLIT,0.162
21.9,54.5,1193.5,2.489,1,2,4,1,East,False,CENTRAL_SPINE_SPLIT,0.157
67.7,82.5,5585.2,1.219,2,4,6,1,East,True,L_SHAPED_COURTYARD,0.19
66.0,128.3,8467.8,1.944,3,4,8,3,South,True,CENTRAL_SPINE_SPLIT,0.162
24.3,22.0,534.6,0.905,1,1,3,0,West,True,COMPACT_LINEAR,0.115
67.4,53.6,3612.6,0.795,2,5,8,1,South,True,VILLA_PERIMETER,0.166
58.7,140.0,8218.0,2.385,1,5,5,1,East,False,CENTRAL_SPINE_SPLIT,0.165
30.7,74.3,2281.0,2.42,1,3,5,1,North,True,CENTRAL_SPINE_SPLIT,0.145
55.7,50.9,2835.1,0.914,3,5,8,2,East,False,L_SHAPED_COURTYARD,0.159
47.0,42.0,1974.0,0.894,1,3,6,1,North,True,L_SHAPED_COURTYARD,0.181
70.4,140.0,9856.0,1.989,2,6,8,2,North,False,CENTRAL_SPINE_SPLIT,0.14
19.4,29.1,564.5,1.5,2,1,3,0,West,False,WRAP_AROUND_OPEN_PLAN,0.098
29.8,34.4,1025.1,1.154,2,3,4,1,East,True,WRAP_AROUND_OPEN_PLAN,0.137
42.3,112.8,4771.4,2.667,1,4,7,3,East,True,CENTRAL_SPINE_SPLIT,0.163
70.4,123.2,8673.3,1.75,2,5,8,3,West,False,CENTRAL_SPINE_SPLIT,0.155
52.7,128.1,6750.9,2.431,3,4,7,2,North,True,CENTRAL_SPINE_SPLIT,0.161
33.0,53.5,1765.5,1.621,1,3,6,1,North,False,WRAP_AROUND_OPEN_PLAN,0.137
56.7,118.5,6719.0,2.09,2,6,7,2,North,True,CENTRAL_SPINE_SPLIT,0.151
33.8,55.6,1879.3,1.645,2,3,6,1,East,True,WRAP_AROUND_OPEN_PLAN,0.134
47.0,51.6,2425.2,1.098,2,3,5,2,North,True,L_SHAPED_COURTYARD,0.202
66.7,139.3,9291.3,2.088,3,6,8,1,South,False,CENTRAL_SPINE_SPLIT,0.147
68.2,129.2,8811.4,1.894,1,5,8,3,West,True,CENTRAL_SPINE_SPLIT,0.151
29.1,74.2,2159.2,2.55,2,2,1,1,South,False,CENTRAL_SPINE_SPLIT,0.173
67.3,104.6,7039.6,1.554,3,4,6,1,South,True,VILLA_PERIMETER,0.186
73.2,114.3,8366.8,1.561,2,4,7,2,North,True,VILLA_PERIMETER,0.21
30.8,76.6,2359.3,2.487,1,2,4,1,West,True,CENTRAL_SPINE_SPLIT,0.168
68.3,140.0,9562.0,2.05,2,5,9,3,North,True,CENTRAL_SPINE_SPLIT,0.151
40.0,51.2,2048.0,1.28,1,3,5,1,North,False,L_SHAPED_COURTYARD,0.179
65.1,93.9,6112.9,1.442,3,4,6,2,North,True,VILLA_PERIMETER,0.212
45.6,92.3,4208.9,2.024,3,5,6,2,South,True,CENTRAL_SPINE_SPLIT,0.175
66.0,140.0,9240.0,2.121,2,5,10,3,East,True,CENTRAL_SPINE_SPLIT,0.148
59.0,53.6,3162.4,0.908,2,3,6,1,North,True,L_SHAPED_COURTYARD,0.183
47.8,119.6,5716.9,2.502,3,5,8,1,East,True,CENTRAL_SPINE_SPLIT,0.15
44.2,65.8,2908.4,1.489,3,5,8,2,South,True,VILLA_PERIMETER,0.198
21.4,27.5,588.5,1.285,2,1,3,0,East,False,COMPACT_LINEAR,0.114
35.0,64.7,2264.5,1.849,2,3,7,1,East,True,COMPACT_LINEAR,0.167
68.7,126.6,8697.4,1.843,1,5,7,1,West,True,CENTRAL_SPINE_SPLIT,0.174
63.7,140.0,8918.0,2.198,1,5,9,1,North,True,CENTRAL_SPINE_SPLIT,0.16
69.6,140.0,9744.0,2.011,2,6,10,2,East,True,CENTRAL_SPINE_SPLIT,0.144
27.9,70.8,1975.3,2.538,1,2,4,1,North,True,CENTRAL_SPINE_SPLIT,0.151
39.6,94.2,3730.3,2.379,3,5,5,2,North,True,COMPACT_LINEAR,0.168
34.8,69.3,2411.6,1.991,2,4,5,3,East,True,CENTRAL_SPINE_SPLIT,0.159
35.9,80.2,2879.2,2.234,2,4,7,2,North,True,CENTRAL_SPINE_SPLIT,0.166
71.3,90.2,6431.3,1.265,2,5,7,1,East,False,L_SHAPED_COURTYARD,0.163
56.2,80.3,4512.9,1.429,3,5,6,3,East,False,VILLA_PERIMETER,0.221
40.4,101.2,4088.5,2.505,1,5,7,1,West,True,CENTRAL_SPINE_SPLIT,0.187
27.1,40.4,1094.8,1.491,2,2,5,1,North,True,COMPACT_LINEAR,0.118
33.4,33.6,1122.2,1.006,3,2,1,1,East,False,WRAP_AROUND_OPEN_PLAN,0.106
52.2,132.6,6921.7,2.54,2,4,5,2,South,False,CENTRAL_SPINE_SPLIT,0.158
65.2,120.2,7837.0,1.844,2,5,8,2,West,True,CENTRAL_SPINE_SPLIT,0.145
27.3,53.4,1457.8,1.956,2,4,6,1,East,True,CENTRAL_SPINE_SPLIT,0.155
63.6,84.7,5386.9,1.332,2,4,7,2,North,True,L_SHAPED_COURTYARD,0.171
55.4,121.0,6703.4,2.184,1,4,7,3,South,True,CENTRAL_SPINE_SPLIT,0.169
46.4,95.5,4431.2,2.058,1,6,8,2,South,False,CENTRAL_SPINE_SPLIT,0.132
27.1,59.5,1612.5,2.196,1,3,5,1,South,False,CENTRAL_SPINE_SPLIT,0.161
52.6,109.8,5775.5,2.087,2,5,7,1,East,True,CENTRAL_SPINE_SPLIT,0.162
61.0,122.2,7454.2,2.003,3,4,6,2,South,True,CENTRAL_SPINE_SPLIT,0.157
47.3,65.2,3084.0,1.378,1,3,5,3,North,False,WRAP_AROUND_OPEN_PLAN,0.13
35.1,28.8,1010.9,0.821,1,3,5,1,North,False,WRAP_AROUND_OPEN_PLAN,0.136
35.4,83.5,2955.9,2.359,3,5,8,2,East,True,CENTRAL_SPINE_SPLIT,0.16
57.0,49.1,2798.7,0.861,2,3,4,2,West,True,WRAP_AROUND_OPEN_PLAN,0.152
58.8,51.3,3016.4,0.872,2,4,5,1,South,True,VILLA_PERIMETER,0.191
51.2,138.2,7075.8,2.699,2,5,10,2,East,True,CENTRAL_SPINE_SPLIT,0.146
65.5,65.5,4290.2,1.0,2,4,7,2,West,True,VILLA_PERIMETER,0.181
67.5,130.1,8781.8,1.927,2,5,8,2,North,True,CENTRAL_SPINE_SPLIT,0.151
37.7,87.6,3302.5,2.324,2,4,6,2,North,True,CENTRAL_SPINE_SPLIT,0.157
18.1,38.2,691.4,2.11,1,1,3,0,North,True,CENTRAL_SPINE_SPLIT,0.166
25.0,62.5,1562.5,2.5,3,3,3,1,South,True,CENTRAL_SPINE_SPLIT,0.171
67.1,140.0,9394.0,2.086,2,4,6,2,North,False,CENTRAL_SPINE_SPLIT,0.154
57.7,101.7,5868.1,1.763,2,6,8,3,North,True,CENTRAL_SPINE_SPLIT,0.178
72.0,62.8,4521.6,0.872,2,5,9,1,East,True,L_SHAPED_COURTYARD,0.191
69.6,76.6,5331.4,1.101,2,5,7,3,North,True,L_SHAPED_COURTYARD,0.165
61.5,140.0,8610.0,2.276,2,5,10,2,East,True,CENTRAL_SPINE_SPLIT,0.161
40.0,88.5,3540.0,2.212,2,4,5,1,South,True,CENTRAL_SPINE_SPLIT,0.16
29.3,55.4,1623.2,1.891,1,2,5,1,South,True,CENTRAL_SPINE_SPLIT,0.149
54.8,111.6,6115.7,2.036,3,4,7,1,East,True,CENTRAL_SPINE_SPLIT,0.157
46.4,32.7,1517.3,0.705,1,3,6,1,South,True,WRAP_AROUND_OPEN_PLAN,0.145
40.0,39.7,1588.0,0.993,1,2,3,1,East,True,L_SHAPED_COURTYARD,0.186
49.6,95.8,4751.7,1.931,2,5,7,1,West,True,CENTRAL_SPINE_SPLIT,0.162
59.4,81.6,4847.0,1.374,1,6,9,3,West,True,WRAP_AROUND_OPEN_PLAN,0.149
50.1,51.6,2585.2,1.03,3,5,7,2,East,True,L_SHAPED_COURTYARD,0.181
68.1,140.0,9534.0,2.056,2,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.149
60.8,51.6,3137.3,0.849,3,4,9,2,East,True,L_SHAPED_COURTYARD,0.171
58.4,140.0,8176.0,2.397,2,6,6,1,West,True,CENTRAL_SPINE_SPLIT,0.159
60.2,131.2,7898.2,2.179,2,5,6,3,West,True,CENTRAL_SPINE_SPLIT,0.162
40.4,82.4,3329.0,2.04,2,4,9,3,North,True,CENTRAL_SPINE_SPLIT,0.149
23.3,54.0,1258.2,2.318,2,2,5,1,East,False,CENTRAL_SPINE_SPLIT,0.164
63.6,92.6,5889.4,1.456,1,4,5,2,East,True,WRAP_AROUND_OPEN_PLAN,0.151
58.3,140.0,8162.0,2.401,2,6,8,2,West,True,CENTRAL_SPINE_SPLIT,0.167
70.9,140.0,9926.0,1.975,3,5,7,2,West,True,CENTRAL_SPINE_SPLIT,0.139
74.9,140.0,10486.0,1.869,3,4,6,2,East,False,CENTRAL_SPINE_SPLIT,0.159
42.1,67.3,2833.3,1.599,1,3,6,2,North,False,WRAP_AROUND_OPEN_PLAN,0.136
66.9,119.6,8001.2,1.788,2,5,8,1,North,True,CENTRAL_SPINE_SPLIT,0.145
60.5,116.5,7048.2,1.926,2,4,5,2,East,False,CENTRAL_SPINE_SPLIT,0.179
56.2,97.9,5502.0,1.742,2,5,8,2,East,True,VILLA_PERIMETER,0.186
42.8,89.7,3839.2,2.096,2,5,6,2,East,True,CENTRAL_SPINE_SPLIT,0.15
32.5,74.6,2424.5,2.295,2,5,7,3,East,True,L_SHAPED_COURTYARD,0.166
61.4,96.8,5943.5,1.577,2,4,4,1,North,True,VILLA_PERIMETER,0.202
45.2,87.0,3932.4,1.925,3,4,3,1,East,True,CENTRAL_SPINE_SPLIT,0.158
68.6,140.0,9604.0,2.041,1,6,7,2,South,False,CENTRAL_SPINE_SPLIT,0.146
30.6,40.1,1227.1,1.31,1,2,3,1,North,True,WRAP_AROUND_OPEN_PLAN,0.159
47.1,130.6,6151.3,2.773,3,5,7,2,West,False,CENTRAL_SPINE_SPLIT,0.149
22.9,33.6,769.4,1.467,2,1,1,1,East,True,COMPACT_LINEAR,0.093
32.9,43.5,1431.1,1.322,1,3,5,1,North,True,WRAP_AROUND_OPEN_PLAN,0.148
30.3,39.3,1190.8,1.297,2,1,2,1,East,True,COMPACT_LINEAR,0.126
40.6,75.9,3081.5,1.869,2,3,6,1,North,True,CENTRAL_SPINE_SPLIT,0.165
61.6,140.0,8624.0,2.273,2,5,8,3,South,True,CENTRAL_SPINE_SPLIT,0.154
19.5,48.9,953.5,2.508,2,2,5,1,North,False,CENTRAL_SPINE_SPLIT,0.176
48.0,90.2,4329.6,1.879,2,5,8,1,West,False,CENTRAL_SPINE_SPLIT,0.151
72.2,63.3,4570.3,0.877,2,5,7,3,North,False,L_SHAPED_COURTYARD,0.189
47.4,70.4,3337.0,1.485,1,3,4,2,South,True,WRAP_AROUND_OPEN_PLAN,0.108
60.9,45.6,2777.0,0.749,3,5,6,2,East,True,VILLA_PERIMETER,0.21
40.6,83.1,3373.9,2.047,2,4,6,3,South,True,COMPACT_LINEAR,0.167
65.9,83.8,5522.4,1.272,1,6,9,2,East,False,L_SHAPED_COURTYARD,0.181
31.0,59.0,1829.0,1.903,3,4,5,1,East,False,CENTRAL_SPINE_SPLIT,0.163
39.9,74.2,2960.6,1.86,3,3,6,1,North,True,COMPACT_LINEAR,0.142
25.8,39.1,1008.8,1.516,1,2,3,1,North,False,COMPACT_LINEAR,0.133
36.6,39.3,1438.4,1.074,2,4,9,1,South,True,WRAP_AROUND_OPEN_PLAN,0.149
19.3,38.9,750.8,2.016,2,2,3,1,East,False,CENTRAL_SPINE_SPLIT,0.151
32.2,29.5,949.9,0.916,2,2,4,1,South,True,COMPACT_LINEAR,0.129
56.6,97.7,5529.8,1.726,1,6,9,2,West,True,WRAP_AROUND_OPEN_PLAN,0.139
36.1,32.1,1158.8,0.889,2,2,5,1,West,True,COMPACT_LINEAR,0.132
20.8,22.0,457.6,1.058,3,1,2,0,North,True,COMPACT_LINEAR,0.104
31.9,50.5,1610.9,1.583,1,2,4,1,East,False,WRAP_AROUND_OPEN_PLAN,0.143
58.4,133.4,7790.6,2.284,3,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.16
45.5,70.1,3189.5,1.541,3,5,7,2,South,True,CENTRAL_SPINE_SPLIT,0.207
33.7,43.5,1466.0,1.291,1,3,7,1,South,False,WRAP_AROUND_OPEN_PLAN,0.157
30.4,56.0,1702.4,1.842,2,3,5,1,South,True,CENTRAL_SPINE_SPLIT,0.14
34.7,75.7,2626.8,2.182,1,4,7,2,North,True,VILLA_PERIMETER,0.156
21.0,27.6,579.6,1.314,3,2,2,0,North,True,COMPACT_LINEAR,0.103
66.6,53.0,3529.8,0.796,2,4,6,2,West,False,VILLA_PERIMETER,0.215
25.3,26.8,678.0,1.059,2,1,5,0,North,False,COMPACT_LINEAR,0.133
23.2,52.6,1220.3,2.267,1,3,6,1,East,False,CENTRAL_SPINE_SPLIT,0.18
58.2,86.8,5051.8,1.491,3,4,5,2,East,False,VILLA_PERIMETER,0.202
40.5,49.8,2016.9,1.23,2,3,6,1,East,False,L_SHAPED_COURTYARD,0.194
33.4,80.3,2682.0,2.404,2,4,4,2,East,False,CENTRAL_SPINE_SPLIT,0.166
33.8,30.1,1017.4,0.891,1,2,6,1,South,False,COMPACT_LINEAR,0.105
44.4,60.0,2664.0,1.351,3,5,6,2,East,False,VILLA_PERIMETER,0.203
68.9,140.0,9646.0,2.032,2,4,6,1,South,True,CENTRAL_SPINE_SPLIT,0.175
22.1,31.9,705.0,1.443,3,2,4,1,North,True,COMPACT_LINEAR,0.123
52.3,140.0,7322.0,2.677,2,5,9,2,East,False,CENTRAL_SPINE_SPLIT,0.184
47.6,46.8,2227.7,0.983,2,3,4,1,North,True,L_SHAPED_COURTYARD,0.206
32.8,53.7,1761.4,1.637,1,3,3,1,North,True,WRAP_AROUND_OPEN_PLAN,0.13
58.7,117.6,6903.1,2.003,2,4,7,3,East,True,CENTRAL_SPINE_SPLIT,0.161
28.2,61.0,1720.2,2.163,1,3,5,1,North,True,CENTRAL_SPINE_SPLIT,0.15
58.9,61.5,3622.3,1.044,2,4,4,1,South,False,VILLA_PERIMETER,0.207
60.5,101.8,6158.9,1.683,2,6,10,1,North,True,VILLA_PERIMETER,0.211
49.2,43.4,2135.3,0.882,1,3,5,1,North,True,L_SHAPED_COURTYARD,0.173
50.0,52.6,2630.0,1.052,2,3,5,1,West,True,WRAP_AROUND_OPEN_PLAN,0.122
60.1,73.4,4411.3,1.221,2,4,4,2,North,True,L_SHAPED_COURTYARD,0.182
70.1,117.4,8229.7,1.675,1,6,10,1,North,True,WRAP_AROUND_OPEN_PLAN,0.134
66.1,140.0,9254.0,2.118,2,5,8,3,South,True,CENTRAL_SPINE_SPLIT,0.179
38.1,54.1,2061.2,1.42,3,3,4,1,West,False,WRAP_AROUND_OPEN_PLAN,0.123
58.3,91.7,5346.1,1.573,2,6,10,3,South,True,VILLA_PERIMETER,0.2
56.9,124.0,7055.6,2.179,2,5,8,2,East,True,CENTRAL_SPINE_SPLIT,0.17
62.5,76.7,4793.8,1.227,1,5,7,2,South,True,WRAP_AROUND_OPEN_PLAN,0.152
36.6,65.5,2397.3,1.79,2,3,5,2,East,True,CENTRAL_SPINE_SPLIT,0.152
22.9,60.3,1380.9,2.633,3,4,8,1,East,True,CENTRAL_SPINE_SPLIT,0.166
62.2,139.3,8664.5,2.24,3,6,7,2,North,False,CENTRAL_SPINE_SPLIT,0.155
55.2,125.1,6905.5,2.266,3,4,6,2,North,True,CENTRAL_SPINE_SPLIT,0.153
52.9,140.0,7406.0,2.647,2,5,8,1,North,True,CENTRAL_SPINE_SPLIT,0.152
21.5,41.1,883.6,1.912,2,1,2,1,East,False,CENTRAL_SPINE_SPLIT,0.181
53.3,73.5,3917.5,1.379,1,5,8,2,West,True,WRAP_AROUND_OPEN_PLAN,0.131
53.7,96.7,5192.8,1.801,2,6,10,2,South,True,CENTRAL_SPINE_SPLIT,0.164
53.1,47.0,2495.7,0.885,3,5,8,3,North,True,L_SHAPED_COURTYARD,0.191
18.4,50.2,923.7,2.728,2,1,1,1,North,True,CENTRAL_SPINE_SPLIT,0.157
71.6,86.9,6222.0,1.214,2,4,8,3,West,False,VILLA_PERIMETER,0.197
51.4,92.8,4769.9,1.805,2,5,8,1,North,True,CENTRAL_SPINE_SPLIT,0.149
67.5,123.8,8356.5,1.834,1,6,7,2,West,True,CENTRAL_SPINE_SPLIT,0.158
63.2,140.0,8848.0,2.215,1,4,6,2,South,True,CENTRAL_SPINE_SPLIT,0.179
53.7,50.3,2701.1,0.937,2,5,7,2,West,False,VILLA_PERIMETER,0.201
68.1,89.6,6101.8,1.316,2,6,10,2,North,True,L_SHAPED_COURTYARD,0.177
61.2,87.8,5373.4,1.435,2,4,6,2,North,True,VILLA_PERIMETER,0.196
23.0,56.9,1308.7,2.474,2,2,2,1,West,True,CENTRAL_SPINE_SPLIT,0.169
69.4,140.0,9716.0,2.017,2,5,9,1,South,True,CENTRAL_SPINE_SPLIT,0.149
59.0,140.0,8260.0,2.373,2,6,8,2,East,True,CENTRAL_SPINE_SPLIT,0.156
70.3,140.0,9842.0,1.991,2,5,6,2,West,False,CENTRAL_SPINE_SPLIT,0.158
65.8,140.0,9212.0,2.128,3,6,8,3,South,True,CENTRAL_SPINE_SPLIT,0.17
36.1,27.2,981.9,0.753,3,2,4,1,North,True,COMPACT_LINEAR,0.107
47.6,116.9,5564.4,2.456,2,5,9,2,North,False,CENTRAL_SPINE_SPLIT,0.154
36.0,77.2,2779.2,2.144,3,4,7,2,West,True,VILLA_PERIMETER,0.165
73.0,133.7,9760.1,1.832,3,4,7,1,East,True,CENTRAL_SPINE_SPLIT,0.156
28.5,44.4,1265.4,1.558,3,2,3,1,South,True,WRAP_AROUND_OPEN_PLAN,0.121
23.2,50.6,1173.9,2.181,1,2,5,1,South,True,COMPACT_LINEAR,0.16
23.1,34.9,806.2,1.511,2,2,6,1,West,True,COMPACT_LINEAR,0.107
48.8,40.0,1952.0,0.82,1,3,4,1,East,False,L_SHAPED_COURTYARD,0.197
45.5,53.4,2429.7,1.174,2,5,7,1,South,True,WRAP_AROUND_OPEN_PLAN,0.111
46.0,123.8,5694.8,2.691,2,5,8,2,North,True,CENTRAL_SPINE_SPLIT,0.154
41.0,100.9,4136.9,2.461,2,4,7,2,West,True,CENTRAL_SPINE_SPLIT,0.163
21.9,42.6,932.9,1.945,3,2,2,1,East,True,CENTRAL_SPINE_SPLIT,0.159
48.5,45.8,2221.3,0.944,3,4,6,1,South,True,WRAP_AROUND_OPEN_PLAN,0.139
18.4,45.7,840.9,2.484,2,3,5,1,East,True,CENTRAL_SPINE_SPLIT,0.155
37.1,35.0,1298.5,0.943,1,2,2,1,West,True,WRAP_AROUND_OPEN_PLAN,0.15
51.9,54.6,2833.7,1.052,1,3,5,2,East,True,L_SHAPED_COURTYARD,0.175
65.5,140.0,9170.0,2.137,2,4,7,2,South,True,CENTRAL_SPINE_SPLIT,0.141
59.6,113.2,6746.7,1.899,3,4,6,1,North,False,CENTRAL_SPINE_SPLIT,0.162
23.0,35.3,811.9,1.535,2,1,1,1,South,True,COMPACT_LINEAR,0.109
64.6,87.1,5626.7,1.348,3,4,5,1,North,True,COMPACT_LINEAR,0.201
55.8,128.9,7192.6,2.31,1,4,6,3,South,True,CENTRAL_SPINE_SPLIT,0.186
62.6,46.2,2892.1,0.738,2,5,8,2,South,True,VILLA_PERIMETER,0.183
72.4,140.0,10136.0,1.934,2,4,7,1,North,True,CENTRAL_SPINE_SPLIT,0.179
59.3,68.0,4032.4,1.147,3,6,8,2,South,True,VILLA_PERIMETER,0.197
74.6,63.0,4699.8,0.845,2,4,5,3,East,True,L_SHAPED_COURTYARD,0.185
59.8,137.2,8204.6,2.294,2,4,7,2,East,True,CENTRAL_SPINE_SPLIT,0.157
57.3,47.1,2698.8,0.822,3,4,6,3,North,True,L_SHAPED_COURTYARD,0.169
69.8,140.0,9772.0,2.006,1,6,9,2,East,True,CENTRAL_SPINE_SPLIT,0.154
49.1,132.0,6481.2,2.688,2,5,9,2,East,False,CENTRAL_SPINE_SPLIT,0.154
71.9,140.0,10066.0,1.947,2,4,7,2,East,True,CENTRAL_SPINE_SPLIT,0.143
44.9,83.4,3744.7,1.857,2,5,9,1,West,True,CENTRAL_SPINE_SPLIT,0.153
57.1,56.4,3220.4,0.988,2,5,9,2,East,False,L_SHAPED_COURTYARD,0.175
60.7,139.1,8443.4,2.292,2,6,9,1,North,True,CENTRAL_SPINE_SPLIT,0.171
39.9,99.3,3962.1,2.489,1,5,7,2,North,True,CENTRAL_SPINE_SPLIT,0.166
66.8,61.1,4081.5,0.915,2,5,9,1,West,False,VILLA_PERIMETER,0.2
43.7,32.9,1437.7,0.753,2,3,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.148
26.9,28.5,766.6,1.059,2,1,4,1,North,False,COMPACT_LINEAR,0.1
53.0,98.6,5225.8,1.86,2,4,7,2,West,True,CENTRAL_SPINE_SPLIT,0.142
50.0,72.5,3625.0,1.45,2,4,7,1,South,True,VILLA_PERIMETER,0.201
67.4,84.3,5681.8,1.251,3,4,6,2,East,True,L_SHAPED_COURTYARD,0.202
67.4,76.5,5156.1,1.135,2,6,9,2,South,True,VILLA_PERIMETER,0.207
54.0,91.1,4919.4,1.687,1,5,7,2,West,True,WRAP_AROUND_OPEN_PLAN,0.134
56.5,64.1,3621.6,1.135,2,5,7,2,East,True,L_SHAPED_COURTYARD,0.183
34.0,47.3,1608.2,1.391,1,3,3,1,North,False,WRAP_AROUND_OPEN_PLAN,0.161
50.0,67.9,3395.0,1.358,2,4,10,1,South,False,VILLA_PERIMETER,0.194
61.7,140.0,8638.0,2.269,2,4,4,1,South,True,CENTRAL_SPINE_SPLIT,0.158
65.2,80.3,5235.6,1.232,1,4,7,3,North,True,L_SHAPED_COURTYARD,0.18
44.4,106.4,4724.2,2.396,3,5,7,1,North,True,CENTRAL_SPINE_SPLIT,0.173
31.7,31.0,982.7,0.978,2,2,4,1,East,True,COMPACT_LINEAR,0.119
49.5,99.9,4945.1,2.018,3,4,3,1,North,True,CENTRAL_SPINE_SPLIT,0.168
