built_up_area_sqft,floors,bhk,city_tier,soil_type,seismic_zone,climate_zone,finishing_tier,has_basement,has_lift,cost_per_sqft_inr,total_cost_inr
6163.3,3,2,2,Black Cotton,IV,Composite,Luxury,False,False,5495.9,33872880.0
2985.8,2,2,3,Rocky,II,Composite,Standard,False,False,1501.2,4482283.0
512.6,1,1,1,Clay,II,Warm-Humid,Standard,False,False,2208.7,1132180.0
1853.8,2,3,2,Sandy Loam,II,Composite,Standard,False,False,1771.8,3284563.0
2142.1,3,4,1,Black Cotton,III,Cold,Luxury,True,False,6639.8,14223116.0
2554.4,2,2,3,Sandy Loam,IV,Warm-Humid,Standard,False,False,1736.4,4435460.0
2440.7,2,2,1,Clay,III,Moderate,Luxury,False,True,4726.3,11985480.0
689.8,1,4,1,Clay,IV,Composite,Standard,False,False,2344.9,1617512.0
1759.9,1,2,2,Clay,II,Composite,Standard,False,False,2058.3,3622402.0
5863.7,3,2,1,Sandy Loam,II,Hot-Dry,Premium,False,False,2871.2,16835855.0
1979.1,3,3,2,Sandy Loam,IV,Warm-Humid,Standard,False,False,2043.2,4043697.0
910.7,2,2,2,Clay,V,Warm-Humid,Standard,False,False,2088.9,1902361.0
937.5,1,4,2,Sandy Loam,V,Warm-Humid,Standard,False,False,2077.0,1947188.0
1358.3,1,2,1,Clay,III,Hot-Dry,Basic,False,False,1605.1,2180207.0
6325.3,3,2,3,Black Cotton,IV,Moderate,Premium,False,False,3159.6,19985418.0
1325.7,2,4,2,Sandy Loam,III,Hot-Dry,Standard,False,False,1728.5,2291472.0
4812.8,3,2,1,Black Cotton,IV,Composite,Basic,False,False,1884.5,9069722.0
4770.8,3,2,3,Black Cotton,III,Moderate,Standard,False,False,2018.8,9631291.0
2183.2,1,4,2,Sandy Loam,III,Cold,Standard,False,False,1902.9,4154411.0
1618.5,1,2,3,Clay,V,Composite,Basic,False,False,1572.1,2544444.0
1601.6,1,1,3,Rocky,III,Warm-Humid,Standard,False,False,1725.3,2763240.0
1182.3,1,4,1,Sandy Loam,V,Composite,Basic,False,False,1668.1,1972195.0
3552.8,2,1,2,Sandy Loam,III,Composite,Premium,False,False,2609.2,9269966.0
1123.9,2,3,2,Clay,V,Composite,Standard,False,False,2348.0,2638917.0
966.1,2,3,1,Rocky,II,Warm-Humid,Basic,False,False,1362.0,1315828.0
1678.3,1,4,1,Black Cotton,V,Warm-Humid,Basic,False,False,1912.1,3209077.0
2167.8,2,1,1,Clay,V,Composite,Standard,False,False,2453.0,5317613.0
4584.5,2,2,1,Sandy Loam,IV,Warm-Humid,Basic,True,False,1690.8,7751473.0
2042.4,1,1,1,Rocky,II,Hot-Dry,Luxury,False,False,4345.5,8875249.0
1537.9,1,2,1,Clay,III,Warm-Humid,Standard,False,False,2347.6,3610374.0
2379.2,1,3,2,Sandy Loam,II,Warm-Humid,Premium,False,False,2519.3,5993919.0
2764.9,2,2,3,Rocky,II,Composite,Standard,True,False,1789.6,4948065.0
4739.9,2,3,2,Rocky,II,Composite,Standard,False,False,1475.3,6992774.0
1770.0,1,3,3,Sandy Loam,IV,Composite,Standard,False,False,1848.2,3271314.0
2088.4,3,3,1,Black Cotton,III,Composite,Standard,False,False,2377.1,4964336.0
3522.9,2,3,1,Black Cotton,III,Cold,Standard,False,False,2330.7,8210823.0
2256.4,3,3,2,Sandy Loam,III,Composite,Luxury,False,False,4165.6,9399260.0
982.8,2,3,1,Sandy Loam,IV,Cold,Premium,False,False,3160.8,3106434.0
3426.1,2,4,3,Rocky,IV,Composite,Standard,False,False,1608.0,5509169.0
2611.6,3,3,2,Black Cotton,IV,Cold,Luxury,False,False,5326.9,13911732.0
2598.9,2,3,1,Clay,IV,Composite,Luxury,True,False,5500.9,14296289.0
580.6,1,3,3,Sandy Loam,II,Warm-Humid,Premium,False,False,2662.0,1545557.0
729.0,1,3,2,Black Cotton,II,Composite,Luxury,False,False,4945.4,3605197.0
3901.5,2,4,1,Sandy Loam,III,Composite,Basic,False,False,1384.8,5402797.0
4651.6,2,2,3,Clay,III,Hot-Dry,Standard,True,False,1891.2,8797106.0
1741.8,1,3,2,Clay,IV,Moderate,Standard,False,False,2235.1,3893097.0
4845.5,3,2,1,Sandy Loam,II,Composite,Premium,True,False,3320.7,16090452.0
2328.4,1,2,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1839.3,4282626.0
1998.7,1,3,1,Clay,IV,Composite,Standard,False,False,2359.5,4715933.0
3032.7,2,2,1,Black Cotton,III,Warm-Humid,Premium,False,False,3485.6,10570779.0
1970.7,1,2,1,Clay,II,Moderate,Basic,False,False,1545.5,3045717.0
5602.0,3,2,1,Rocky,III,Hot-Dry,Luxury,False,False,4413.2,24722746.0
2542.3,2,2,2,Sandy Loam,IV,Composite,Premium,False,False,2592.9,6591930.0
2386.8,1,3,2,Sandy Loam,III,Moderate,Luxury,False,False,4427.5,10567557.0
1210.4,2,1,3,Black Cotton,II,Composite,Premium,False,False,2870.6,3474574.0
1001.4,1,4,2,Sandy Loam,II,Composite,Standard,False,False,1891.9,1894549.0
2174.6,3,3,2,Sandy Loam,V,Warm-Humid,Basic,False,False,1503.2,3268859.0
2956.1,2,3,2,Clay,III,Composite,Standard,False,False,1928.1,5699656.0
1352.7,2,2,3,Black Cotton,III,Composite,Standard,False,False,2104.4,2846622.0
745.3,1,3,2,Black Cotton,II,Moderate,Standard,False,False,2263.6,1687061.0
2977.8,2,2,1,Sandy Loam,III,Moderate,Standard,False,False,1851.3,5512801.0
4520.9,2,2,1,Sandy Loam,V,Composite,Standard,False,False,2000.3,9043156.0
1270.4,1,1,3,Black Cotton,IV,Composite,Premium,False,False,3235.4,4110252.0
4725.8,2,1,2,Black Cotton,V,Composite,Standard,False,False,2233.8,10556492.0
2149.7,3,4,1,Sandy Loam,III,Warm-Humid,Luxury,False,False,4685.1,10071559.0
506.7,1,3,2,Clay,V,Warm-Humid,Basic,False,False,1761.4,892501.0
2855.5,2,1,2,Sandy Loam,III,Hot-Dry,Standard,True,False,1925.4,5497980.0
1508.7,2,2,2,Rocky,III,Composite,Standard,False,False,1747.0,2635699.0
1674.1,2,2,1,Clay,IV,Composite,Basic,False,False,1684.8,2820524.0
7155.4,3,2,1,Rocky,II,Warm-Humid,Standard,False,False,1854.8,13271836.0
2159.9,1,1,2,Sandy Loam,II,Composite,Standard,False,False,1730.0,3736627.0
2329.5,1,3,2,Sandy Loam,II,Warm-Humid,Luxury,False,False,4099.5,9549785.0
1212.0,2,2,1,Sandy Loam,II,Composite,Premium,False,False,2771.6,3359179.0
1280.1,2,3,2,Black Cotton,IV,Composite,Standard,False,False,2484.2,3180024.0
2380.1,1,1,1,Clay,III,Warm-Humid,Standard,False,False,2301.7,5478276.0
4032.9,2,4,2,Black Cotton,II,Moderate,Standard,False,False,1986.9,8012969.0
2277.5,1,3,2,Sandy Loam,II,Composite,Standard,False,False,1868.4,4255281.0
7131.7,3,1,1,Clay,III,Hot-Dry,Standard,False,False,2113.6,15073561.0
1256.3,1,3,1,Black Cotton,V,Composite,Basic,False,False,1961.8,2464609.0
2639.1,2,2,2,Sandy Loam,II,Cold,Luxury,False,False,3728.2,9839093.0
2046.7,1,2,2,Rocky,III,Composite,Standard,False,False,1810.3,3705141.0
5192.6,3,3,1,Sandy Loam,IV,Hot-Dry,Standard,False,False,2182.4,11332330.0
1173.8,1,1,2,Black Cotton,II,Warm-Humid,Standard,False,False,2216.5,2601728.0
1767.8,2,2,2,Rocky,II,Hot-Dry,Premium,False,False,2374.4,4197464.0
6701.6,3,2,1,Clay,II,Cold,Standard,False,False,1951.0,13074822.0
3811.6,2,3,1,Sandy Loam,III,Warm-Humid,Standard,False,False,1846.6,7038501.0
1569.9,1,3,3,Sandy Loam,III,Composite,Premium,False,False,2661.4,4178132.0
3176.3,2,2,1,Sandy Loam,IV,Composite,Premium,False,False,2883.0,9157273.0
1328.2,2,2,2,Clay,III,Composite,Standard,False,False,2113.4,2807018.0
2742.9,2,1,1,Sandy Loam,IV,Composite,Premium,False,False,2782.7,7632668.0
1786.5,2,2,2,Clay,III,Moderate,Premium,True,False,3320.3,5931716.0
1205.6,1,3,2,Sandy Loam,II,Moderate,Standard,False,False,1869.6,2253990.0
2175.0,1,3,1,Sandy Loam,IV,Composite,Standard,False,False,2310.7,5025772.0
4747.6,3,3,1,Sandy Loam,IV,Composite,Standard,False,False,2162.2,10265261.0
3617.6,2,1,1,Black Cotton,III,Warm-Humid,Premium,False,False,3349.7,12117875.0
2240.2,1,3,1,Sandy Loam,IV,Hot-Dry,Premium,False,False,3061.9,6859268.0
1623.2,2,2,1,Rocky,II,Hot-Dry,Standard,True,False,2074.5,3367328.0
2188.3,1,2,1,Black Cotton,IV,Warm-Humid,Standard,False,False,2478.9,5424577.0
7077.6,3,2,2,Rocky,V,Composite,Basic,True,True,1680.4,12343199.0
1320.8,2,4,3,Black Cotton,IV,Moderate,Standard,False,False,2068.2,2731679.0
2850.7,2,3,2,Sandy Loam,III,Composite,Standard,False,False,1794.8,5116436.0
571.8,1,3,3,Black Cotton,V,Hot-Dry,Standard,False,False,2292.1,1310623.0
821.2,1,3,2,Rocky,III,Hot-Dry,Standard,False,False,1904.1,1563647.0
3657.6,2,2,2,Sandy Loam,III,Warm-Humid,Standard,False,False,1600.8,5855086.0
1778.8,1,2,2,Black Cotton,II,Cold,Basic,False,False,1643.2,2922924.0
1405.3,1,2,1,Rocky,III,Composite,Standard,False,False,1954.2,2746237.0
1554.2,2,4,2,Black Cotton,II,Warm-Humid,Standard,False,False,2235.0,3473637.0
4696.0,2,2,3,Rocky,II,Composite,Standard,False,False,1428.3,6707297.0
3419.1,3,2,2,Clay,II,Composite,Premium,True,False,3379.0,11553139.0
4156.7,2,2,2,Clay,II,Composite,Standard,True,False,2030.2,8438932.0
1997.3,1,2,1,Black Cotton,II,Composite,Basic,False,False,1757.5,3510255.0
4537.1,3,1,3,Sandy Loam,IV,Moderate,Basic,False,False,1372.0,6224901.0
1740.1,2,3,1,Clay,III,Composite,Standard,False,False,1932.4,3362569.0
2274.7,2,3,1,Clay,IV,Warm-Humid,Premium,False,False,3061.3,6963539.0
1561.2,2,2,2,Sandy Loam,III,Composite,Standard,True,False,2013.2,3143008.0
3103.6,2,4,2,Clay,III,Composite,Premium,True,False,2987.1,9270764.0
4464.6,3,3,1,Black Cotton,II,Warm-Humid,Standard,False,True,2165.1,10116305.0
4207.9,2,2,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1734.4,7298182.0
2577.8,2,2,1,Sandy Loam,II,Moderate,Luxury,False,False,4520.2,11652172.0
1661.3,1,1,2,Clay,II,Composite,Premium,False,False,2690.5,4469728.0
1977.3,1,2,1,Sandy Loam,III,Hot-Dry,Premium,False,False,2987.6,5907381.0
2008.4,1,3,2,Sandy Loam,III,Composite,Luxury,False,False,4341.4,8719268.0
903.2,1,3,3,Sandy Loam,II,Moderate,Standard,False,False,1731.4,1563800.0
2028.2,1,2,1,Sandy Loam,III,Hot-Dry,Standard,False,False,1935.0,3924567.0
2296.0,1,1,2,Black Cotton,II,Hot-Dry,Standard,False,False,2170.6,4983698.0
2652.2,3,3,2,Black Cotton,III,Hot-Dry,Luxury,False,False,5219.7,13843688.0
774.1,1,3,1,Sandy Loam,III,Warm-Humid,Luxury,False,False,4874.2,3773118.0
487.9,1,4,1,Clay,V,Composite,Basic,False,False,1809.4,882806.0
3961.6,2,2,1,Sandy Loam,II,Composite,Standard,False,False,1847.7,7319848.0
636.8,1,4,2,Sandy Loam,III,Composite,Premium,False,False,2856.4,1818956.0
3444.1,2,1,2,Sandy Loam,III,Composite,Standard,False,False,1720.6,5925918.0
2236.7,1,3,2,Black Cotton,III,Composite,Standard,False,False,2255.8,5045548.0
2626.3,3,3,1,Black Cotton,III,Composite,Luxury,False,False,5464.0,14350103.0
737.4,1,3,2,Sandy Loam,III,Warm-Humid,Basic,False,False,1339.7,987895.0
5556.4,3,5,1,Clay,II,Warm-Humid,Standard,False,False,2246.8,12484120.0
2011.2,1,3,3,Sandy Loam,IV,Composite,Premium,False,False,2692.9,5415960.0
2793.0,3,3,1,Sandy Loam,IV,Composite,Standard,False,False,2140.0,5977020.0
3026.7,2,2,1,Clay,IV,Moderate,Premium,False,False,3004.0,9092207.0
4342.3,2,5,3,Clay,II,Moderate,Standard,False,False,1667.6,7241219.0
1711.0,2,2,2,Sandy Loam,II,Composite,Standard,False,False,1822.3,3117955.0
4186.2,2,2,1,Black Cotton,III,Composite,Premium,False,False,3256.3,13631523.0
2922.2,2,2,2,Sandy Loam,III,Composite,Luxury,True,False,4712.6,13771160.0
763.8,1,3,1,Sandy Loam,II,Composite,Basic,False,False,1557.0,1189237.0
1977.4,2,3,1,Rocky,II,Moderate,Premium,False,False,2549.6,5041579.0
898.9,1,4,2,Black Cotton,II,Hot-Dry,Standard,False,False,2116.0,1902072.0
1633.6,1,3,2,Sandy Loam,III,Composite,Basic,False,False,1310.9,2141486.0
5350.9,3,4,3,Rocky,IV,Hot-Dry,Basic,True,False,1382.3,7396549.0
877.0,1,2,2,Rocky,II,Composite,Standard,False,False,1821.5,1597456.0
947.5,2,1,2,Clay,II,Composite,Premium,False,False,2883.1,2731737.0
1638.6,3,3,1,Sandy Loam,V,Composite,Premium,False,False,3518.2,5764923.0
3023.2,2,3,1,Black Cotton,III,Warm-Humid,Standard,False,False,2150.6,6501694.0
1713.3,1,3,2,Black Cotton,II,Moderate,Standard,False,False,2180.5,3735851.0
1677.3,1,3,3,Sandy Loam,V,Warm-Humid,Basic,False,False,1383.5,2320545.0
1427.2,1,1,2,Rocky,II,Cold,Standard,False,False,1703.1,2430664.0
1847.1,3,3,2,Sandy Loam,III,Cold,Standard,False,False,2015.3,3722461.0
1206.5,1,4,1,Clay,II,Composite,Premium,False,False,3159.8,3812299.0
1004.7,1,4,3,Sandy Loam,V,Warm-Humid,Standard,False,False,1949.3,1958462.0
1592.5,1,2,2,Black Cotton,IV,Moderate,Premium,False,False,3612.3,5752588.0
1681.1,1,3,3,Black Cotton,II,Warm-Humid,Premium,False,False,3063.3,5149714.0
2155.4,1,2,3,Rocky,II,Composite,Luxury,False,False,3416.5,7363924.0
4621.0,3,3,2,Black Cotton,V,Composite,Standard,False,False,2329.9,10766468.0
3987.2,3,2,2,Clay,II,Composite,Premium,False,False,2810.0,11204032.0
3087.2,3,3,2,Black Cotton,III,Composite,Premium,False,True,3390.4,10916843.0
4026.4,2,2,2,Sandy Loam,II,Composite,Standard,False,False,1701.5,6850920.0
1946.5,1,5,2,Black Cotton,III,Hot-Dry,Luxury,False,True,4983.3,10149993.0
6012.3,3,2,2,Sandy Loam,V,Warm-Humid,Standard,False,False,2153.8,12949292.0
2375.8,1,2,2,Clay,II,Warm-Humid,Standard,False,False,1803.5,4284755.0
3454.1,2,3,2,Clay,II,Composite,Standard,True,False,2070.8,7152750.0
1395.7,1,3,2,Clay,V,Warm-Humid,Luxury,False,False,5016.6,7001669.0
1347.5,1,3,2,Black Cotton,IV,Hot-Dry,Basic,False,False,1731.0,2332522.0
3770.4,2,2,2,Rocky,II,Hot-Dry,Standard,False,False,1603.1,6044328.0
4131.2,2,2,2,Black Cotton,II,Composite,Standard,False,False,2029.7,8385097.0
2730.8,2,3,1,Sandy Loam,IV,Composite,Premium,False,False,2934.2,8012713.0
627.3,1,2,1,Clay,V,Hot-Dry,Premium,False,False,4264.9,2675372.0
3071.5,2,3,2,Rocky,III,Composite,Standard,False,False,1601.5,4919007.0
4430.6,2,2,1,Sandy Loam,III,Composite,Standard,False,False,1834.6,8128379.0
668.2,1,2,2,Clay,III,Composite,Standard,False,False,2088.8,1395736.0
2253.7,1,4,2,Rocky,II,Moderate,Basic,False,False,1235.3,2783996.0
1539.2,1,3,2,Rocky,IV,Moderate,Standard,False,False,1902.6,2928482.0
1271.4,1,2,1,Black Cotton,III,Warm-Humid,Standard,False,False,2512.8,3194774.0
4634.8,2,1,1,Sandy Loam,III,Composite,Standard,False,False,1776.7,8234649.0
4378.6,2,4,3,Sandy Loam,IV,Composite,Standard,False,False,1716.7,7516743.0
1788.7,1,2,1,Sandy Loam,IV,Moderate,Premium,False,False,3227.6,5773208.0
1361.8,2,2,1,Black Cotton,V,Hot-Dry,Standard,False,False,2574.9,3506499.0
4085.4,2,2,3,Rocky,III,Composite,Standard,False,False,1464.2,5981843.0
1145.2,1,5,1,Clay,II,Moderate,Luxury,False,False,5133.8,5879228.0
3103.5,2,2,1,Black Cotton,IV,Hot-Dry,Standard,False,False,2365.7,7341950.0
1667.8,1,3,1,Clay,III,Composite,Standard,False,False,2301.0,3837608.0
3251.9,2,1,2,Sandy Loam,IV,Hot-Dry,Standard,False,False,1804.5,5868054.0
4159.7,3,4,2,Clay,IV,Hot-Dry,Standard,False,False,2108.2,8769480.0
4730.1,2,1,1,Rocky,IV,Composite,Standard,True,False,2114.0,9999431.0
3305.8,2,3,3,Sandy Loam,IV,Hot-Dry,Standard,False,False,1696.4,5607959.0
2350.6,3,3,1,Clay,III,Composite,Premium,False,False,3294.7,7744522.0
3249.4,3,1,3,Clay,IV,Composite,Premium,True,False,3378.4,10977773.0
2240.7,1,2,2,Clay,II,Warm-Humid,Luxury,False,False,4413.2,9888657.0
1309.5,2,4,1,Clay,II,Moderate,Luxury,False,False,4898.7,6414848.0
1997.5,1,3,1,Black Cotton,III,Composite,Premium,False,False,3661.8,7314446.0
1348.6,2,5,2,Rocky,IV,Warm-Humid,Basic,True,False,1491.0,2010763.0
3056.6,2,3,1,Sandy Loam,III,Composite,Standard,False,False,1949.3,5958230.0
3898.4,2,5,2,Rocky,V,Composite,Premium,False,False,2756.3,10745160.0
3555.4,2,2,2,Black Cotton,II,Hot-Dry,Luxury,False,False,4316.6,15347240.0
1777.6,2,3,1,Sandy Loam,III,Composite,Premium,True,False,3265.4,5804575.0
1531.6,1,2,1,Clay,III,Composite,Standard,False,False,2207.5,3381007.0
528.8,1,2,1,Sandy Loam,II,Hot-Dry,Premium,False,False,3047.1,1611306.0
1531.8,1,2,2,Sandy Loam,IV,Moderate,Basic,False,False,1476.4,2261550.0
2272.9,3,3,3,Rocky,III,Hot-Dry,Luxury,False,False,3654.1,8305404.0
2364.6,3,3,2,Clay,II,Cold,Premium,False,False,2787.6,6591559.0
1692.8,1,4,1,Black Cotton,II,Hot-Dry,Standard,False,False,2331.5,3946763.0
1498.4,1,1,1,Sandy Loam,II,Warm-Humid,Premium,False,False,2837.0,4250961.0
5405.0,3,3,1,Black Cotton,V,Hot-Dry,Standard,False,True,2640.8,14723524.0
1426.6,1,2,2,Sandy Loam,III,Warm-Humid,Standard,False,False,1904.6,2717102.0
2120.8,1,3,1,Sandy Loam,II,Warm-Humid,Premium,False,False,2863.5,6072911.0
1942.2,1,3,1,Clay,II,Warm-Humid,Premium,False,False,3048.9,5921574.0
4113.6,2,2,1,Clay,III,Composite,Basic,False,False,1419.2,5838021.0
6469.0,3,3,1,Clay,IV,Warm-Humid,Basic,False,True,1574.0,10632206.0
1881.7,1,4,1,Clay,II,Hot-Dry,Basic,False,False,1561.5,2938275.0
4398.8,2,2,1,Black Cotton,II,Warm-Humid,Standard,False,False,2077.3,9137627.0
494.4,1,2,1,Sandy Loam,II,Hot-Dry,Standard,False,False,1947.2,962696.0
2128.9,1,4,2,Sandy Loam,II,Composite,Standard,False,False,1792.0,3814989.0
2185.6,2,3,1,Black Cotton,III,Composite,Standard,False,False,2156.9,4714121.0
1328.0,1,2,1,Rocky,III,Composite,Basic,False,False,1543.2,2049370.0
2832.5,2,5,2,Sandy Loam,V,Composite,Standard,True,False,2107.7,5970060.0
2311.6,1,4,3,Sandy Loam,V,Hot-Dry,Luxury,False,False,4342.8,10038816.0
1903.8,2,2,1,Rocky,II,Composite,Standard,False,False,1765.0,3360207.0
3144.4,2,3,3,Sandy Loam,IV,Composite,Standard,False,False,1728.6,5435410.0
3753.1,2,3,2,Sandy Loam,III,Composite,Standard,False,False,1654.9,6211005.0
1852.0,1,2,2,Clay,III,Composite,Basic,False,False,1530.6,2834671.0
561.3,1,3,3,Sandy Loam,II,Hot-Dry,Basic,False,False,1378.7,773864.0
2100.3,1,2,2,Clay,IV,Composite,Basic,False,False,1551.8,3259246.0
472.3,1,2,2,Sandy Loam,III,Hot-Dry,Premium,False,False,3044.4,1437870.0
1198.5,1,4,1,Sandy Loam,IV,Composite,Premium,False,False,3016.4,3615155.0
4325.0,3,2,1,Black Cotton,III,Composite,Premium,False,False,3354.9,14509942.0
4028.9,3,4,1,Sandy Loam,III,Composite,Basic,False,False,1453.8,5857215.0
2472.6,2,1,2,Rocky,II,Hot-Dry,Standard,False,False,1591.6,3935390.0
3922.3,2,2,1,Black Cotton,II,Hot-Dry,Basic,False,False,1589.8,6235673.0
3939.5,2,3,2,Sandy Loam,II,Cold,Standard,False,False,1667.5,6569116.0
1272.8,2,3,3,Clay,IV,Hot-Dry,Standard,False,False,1967.1,2503725.0
4227.3,2,3,1,Clay,III,Hot-Dry,Standard,False,False,2018.0,8530691.0
1245.4,1,2,1,Black Cotton,IV,Warm-Humid,Standard,False,False,2709.8,3374785.0
1144.7,1,2,2,Black Cotton,III,Composite,Basic,False,False,1563.4,1789624.0
3961.6,2,3,1,Sandy Loam,III,Warm-Humid,Standard,False,False,1933.1,7658169.0
2341.4,1,4,2,Rocky,II,Composite,Premium,False,False,2490.6,5831491.0
999.5,1,2,2,Sandy Loam,IV,Hot-Dry,Luxury,False,False,4604.4,4602098.0
2161.7,2,3,1,Clay,II,Composite,Standard,False,False,1924.8,4160840.0
1045.2,1,3,1,Sandy Loam,V,Moderate,Basic,False,False,1701.2,1778094.0
459.3,1,2,3,Black Cotton,III,Warm-Humid,Premium,False,False,3227.8,1482529.0
2924.0,2,4,1,Sandy Loam,III,Cold,Standard,True,False,2032.8,5943907.0
2010.0,2,3,1,Clay,II,Moderate,Standard,True,False,2221.8,4465818.0
4273.8,3,2,2,Black Cotton,II,Warm-Humid,Premium,False,True,3177.4,14029572.0
1405.7,1,3,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1812.9,2548394.0
1110.4,1,3,1,Sandy Loam,II,Composite,Basic,False,False,1316.5,1461842.0
1004.8,1,2,3,Clay,II,Composite,Luxury,False,False,4511.9,4533557.0
1235.5,1,1,1,Sandy Loam,II,Moderate,Basic,False,False,1507.5,1862516.0
4186.4,2,3,1,Rocky,II,Composite,Standard,False,False,1675.0,7012220.0
2252.1,1,3,2,Sandy Loam,III,Warm-Humid,Basic,False,False,1367.9,3080648.0
1388.2,1,3,2,Black Cotton,II,Hot-Dry,Luxury,False,False,5132.4,7124798.0
2501.2,2,4,2,Sandy Loam,III,Composite,Basic,False,False,1266.1,3166769.0
3339.8,2,4,1,Rocky,III,Warm-Humid,Basic,False,False,1345.2,4492699.0
1199.5,1,4,1,Clay,III,Hot-Dry,Basic,False,False,1590.5,1907805.0
3697.7,2,2,2,Sandy Loam,V,Hot-Dry,Premium,False,False,2879.1,10646048.0
977.6,1,5,1,Sandy Loam,V,Cold,Basic,False,False,1650.4,1613431.0
2360.4,1,2,1,Sandy Loam,II,Moderate,Standard,False,False,1902.0,4489481.0
2189.5,3,5,1,Rocky,II,Warm-Humid,Standard,False,True,1789.2,4367453.0
1367.3,1,2,2,Black Cotton,III,Moderate,Basic,False,False,1737.6,2375820.0
2374.9,1,2,3,Sandy Loam,III,Composite,Basic,False,False,1222.2,2902603.0
2144.8,1,2,2,Sandy Loam,V,Hot-Dry,Basic,False,False,1489.4,3194465.0
1441.0,1,2,3,Clay,III,Composite,Standard,False,False,1732.0,2495812.0
4056.6,2,2,1,Sandy Loam,III,Warm-Humid,Basic,False,False,1399.2,5675995.0
1396.4,1,2,2,Clay,IV,Moderate,Basic,False,False,1608.1,2245551.0
4113.7,2,2,2,Rocky,II,Composite,Standard,False,False,1591.6,6547365.0
2581.3,2,2,1,Rocky,II,Composite,Standard,False,False,1709.8,4413507.0
635.1,1,3,2,Sandy Loam,IV,Cold,Luxury,False,False,4695.3,2981985.0
1446.0,1,2,1,Clay,IV,Moderate,Premium,False,False,3435.7,4968022.0
3435.3,2,2,2,Black Cotton,III,Warm-Humid,Premium,False,False,3012.7,10349528.0
6387.8,3,2,1,Sandy Loam,V,Composite,Standard,False,False,2160.9,13803397.0
3967.1,2,2,1,Clay,II,Composite,Standard,False,False,1952.0,7743779.0
1169.7,1,2,1,Sandy Loam,V,Composite,Standard,False,False,2310.5,2702592.0
1458.7,1,5,2,Sandy Loam,IV,Hot-Dry,Standard,False,False,2070.5,3020238.0
2415.5,3,3,2,Clay,II,Composite,Standard,False,True,1880.6,4992589.0
1188.6,1,3,1,Sandy Loam,V,Composite,Luxury,False,False,5365.6,6377552.0
645.6,1,3,2,Sandy Loam,II,Composite,Standard,False,False,1955.9,1262729.0
1448.6,1,4,1,Clay,III,Hot-Dry,Standard,False,False,2170.2,3143752.0
4227.2,2,3,1,Black Cotton,III,Warm-Humid,Standard,False,False,2130.7,9006895.0
909.2,2,1,1,Black Cotton,V,Composite,Standard,False,False,2592.2,2356828.0
2004.2,1,2,3,Sandy Loam,II,Moderate,Standard,False,False,1602.9,3212532.0
2551.6,3,4,1,Sandy Loam,II,Hot-Dry,Standard,False,False,1884.6,4808745.0
541.7,1,3,1,Clay,IV,Composite,Basic,False,False,1692.8,916990.0
3321.1,2,3,1,Black Cotton,II,Moderate,Standard,False,False,2064.4,6856079.0
3460.7,2,2,3,Sandy Loam,II,Moderate,Basic,False,False,1063.9,3681839.0
1314.4,2,3,2,Rocky,IV,Warm-Humid,Basic,False,False,1343.8,1766291.0
546.6,1,1,3,Rocky,IV,Hot-Dry,Standard,False,False,1891.0,1033621.0
733.9,1,4,3,Sandy Loam,IV,Cold,Premium,False,False,2890.1,2121044.0
554.1,1,4,2,Sandy Loam,IV,Composite,Premium,False,False,3103.5,1719649.0
2483.0,2,5,1,Sandy Loam,III,Composite,Standard,False,False,1861.5,4622104.0
3625.6,2,3,3,Clay,III,Composite,Basic,False,False,1219.4,4421057.0
2781.4,3,1,2,Sandy Loam,IV,Composite,Premium,False,True,3036.1,8894609.0
948.6,2,3,2,Sandy Loam,II,Moderate,Premium,False,False,2617.0,2482486.0
1534.6,3,4,3,Clay,III,Moderate,Basic,True,False,1497.5,2298064.0
1158.6,1,2,2,Sandy Loam,IV,Cold,Standard,False,False,2030.0,2351958.0
2483.1,3,1,1,Sandy Loam,III,Composite,Standard,False,False,2063.9,5124870.0
2211.1,1,1,2,Clay,II,Composite,Standard,False,False,2043.5,4518383.0
2556.8,3,5,1,Black Cotton,III,Composite,Luxury,False,False,5296.9,13543114.0
2226.1,2,4,1,Black Cotton,III,Hot-Dry,Premium,False,False,3239.0,7210338.0
4777.2,2,2,2,Clay,IV,Composite,Standard,False,False,1931.5,9227162.0
1130.4,1,2,3,Sandy Loam,II,Composite,Premium,False,False,2484.1,2808027.0
2061.6,1,3,2,Clay,III,Composite,Standard,False,False,1998.0,4119077.0
5159.2,3,2,2,Sandy Loam,V,Composite,Standard,True,False,2190.9,11303291.0
2034.3,1,2,3,Black Cotton,III,Hot-Dry,Premium,False,False,2997.7,6098221.0
1314.3,2,2,2,Black Cotton,III,Composite,Basic,False,False,1601.2,2104457.0
4223.4,3,3,1,Clay,II,Warm-Humid,Premium,False,False,3152.7,13315113.0
4612.6,3,2,1,Sandy Loam,II,Cold,Standard,False,False,1838.9,8482110.0
